实体一,名称一,实体二,名称二,关系
车型,奥迪A6 2004款 2.8L 技术领先,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪A6 2004款 2.4L 行政版,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪A6 2004款 2.8L 行政版,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪RS 3 2017款 RS 3 2.5T Limousine,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q5 2018款 典藏版 40 TFSI 进取型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5 2018款 典藏版 40 TFSI 技术型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2017款 40 TFSI 进取型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2017款 40 TFSI 技术型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2017款 40 TFSI 舒适型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2017款 40 TFSI 动感型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2017款 40 TFSI 豪华型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q5 2017款 Plus 40 TFSI 进取型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5 2017款 Plus 40 TFSI 技术型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2017款 Plus 40 TFSI 舒适型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2017款 Plus 40 TFSI 动感型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q5 2017款 Plus 40 TFSI 豪华型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q5 2016款 40 TFSI 进取型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5 2016款 40 TFSI 技术型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2016款 40 TFSI 特别版,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2016款 40 TFSI 舒适型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2016款 Plus 40 TFSI 动感型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q5 2016款 Plus 40 TFSI 豪华型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q5 2016款 40 TFSI 动感型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q5 2016款 40 TFSI 豪华型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q5 2015款 35 TFSI 标准型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5 2015款 40 TFSI 进取型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5 2015款 40 TFSI 技术型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2015款 40 TFSI 舒适型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2015款 40 TFSI 动感型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q5 2015款 40 TFSI 豪华型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q5 2013款 35 TFSI 标准型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5 2013款 40 TFSI 进取型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5 2013款 40 TFSI 技术型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2013款 40 TFSI 舒适型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2013款 40 TFSI 动感型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q5 2013款 40 TFSI 豪华型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q5 2012款 2.0TFSI 进取型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5 2012款 2.0TFSI 技术型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2012款 2.0TFSI 舒适型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2012款 2.0TFSI 动感型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q5 2012款 2.0TFSI 豪华型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q5 2011款 2.0TFSI 进取型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5 2011款 2.0TFSI 技术型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2011款 2.0TFSI 舒适型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2011款 2.0TFSI 动感型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q5 2011款 2.0TFSI 豪华型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q5 2010款 2.0TFSI 进取型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5 2010款 2.0TFSI 技术型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2010款 2.0TFSI 舒适型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 2010款 2.0TFSI 豪华型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q8 2024款 45 TFSI 豪华动感型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q8 2024款 55 TFSI 豪华动感型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q8 2024款 55 TFSI 臻选动感型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q8 2024款 55 TFSI 尊享动感型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪SQ7 2024款 4.0 TFSI,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪S4 2025款 Limousine 3.0TFSI,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪S4 2025款 Avant 3.0TFSI,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪S4 2024款 Limousine 3.0TFSI,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪RS Q8 2026款 RS Q8 4.0T  Performance,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪RS Q8 2025款 RS Q8 4.0T  Performance,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪RS Q8 2025款 RS Q8 4.0T 45周年纪念版,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪A6L PHEV 2022款 55 TFSI e quattro,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪A6L PHEV 2020款 55 TFSIe quattro,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪A6L PHEV 2018款 40 e-tron,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪RS e-tron GT 2023款 基本型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪RS 4 2024款 RS4 2.9T Avant 常规版,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪RS 4 2024款 RS4 2.9T Avant 燃擎版,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪RS 4 2024款 RS4 2.9T Avant 致臻版,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪A7L 2025款 45 TFSI 豪华型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪A7L 2025款 45 TFSI quattro 奢享型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪A7L 2025款 55 TFSI quattro 旗舰型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪A7L 2025款 45 TFSI quattro 黑武士版,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪A7L 2025款 45 TFSI quattro RS套件竞速版,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪A7L 2025款 55 TFSI quattro  黑武士版,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪A7L 2025款 55TFSI quattro RS套件竞速版,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q6L e-tron 2026款 超长续航版,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q6L e-tron 2026款 首发领航版,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q4 e-tron 2024款 40 e-tron 创行版,价格区间,20-30万,IN_PRICE_RANGE
车型,奥迪Q4 e-tron 2024款 40 e-tron 创境版,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q4 e-tron 2024款 50 e-tron quattro 创境曜夜版,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q4 e-tron 2024款 50 e-tron quattro 创享曜夜版,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q6 2026款 40TFSI quattro 纪念版 羽林套装 7座,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q6 2026款 45TFSI quattro 齐云型 羽林套装 6座,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q6 2026款 45TFSI quattro 黑武士版 飞骑套装 6座,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q6 2026款 50TFSI quattro 黑武士版 飞骑套装 6座,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q6 2025款 40TFSI quattro 纪念版 羽林套装 7座,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q2L e-tron 2022款 纯电智享型,价格区间,20-30万,IN_PRICE_RANGE
车型,奥迪e-tron Sportback(进口) 2022款 55 quattro 豪华型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪e-tron Sportback(进口) 2022款 55 quattro 臻选型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪e-tron Sportback(进口) 2022款 55 quattro 限量版,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪e-tron Sportback(进口) 2021款 55 quattro 豪华型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪e-tron Sportback(进口) 2021款 55 quattro 臻选型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q5L 2026款 2.0T 智混豪华型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5L 2026款 2.0T 千万用户专享版,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5L 2026款 2.0T 智混尊享型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5L 2026款 2.0T 智混旗舰型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5L 2026款 quattro 45周年典藏版 40TFSI 时尚动感型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5L 2026款 quattro 45周年典藏版 40TFSI 豪华动感型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5L 2026款 quattro 45周年典藏版 45TFSI 豪华动感型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5L 2025款 quattro 45周年典藏版 40TFSI 时尚动感型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5L 2025款 quattro 45周年典藏版 40TFSI 豪华动感型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5L 2025款 quattro 45周年典藏版 45TFSI 豪华动感型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5L 2025款 quattro 45周年典藏版 45TFSI 臻选动感型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪A5L Sportback 2026款 2.0TFSI 150kW 豪华型,价格区间,20-30万,IN_PRICE_RANGE
车型,奥迪A5L Sportback 2026款 2.0TFSI 150kW 尊享quattro型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪A5L Sportback 2026款 2.0TFSI 150kW 智领型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪A5L Sportback 2026款 2.0TFSI 150kW 红运限定版,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪A5L Sportback 2026款 2.0TFSI 150kW 智领quattro型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪A5L Sportback 2026款 2.0TFSI quattro 200kW 旗舰型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪A5L Sportback 2026款 2.0TFSI quattro 200kW 旗舰智曜型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪S3 2019款 S3 2.0T Limousine,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪S3 2017款 改款 S3 2.0T Limousine,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪S3 2017款 S3 2.0T Limousine,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪S3 2015款 S3 2.0T Limousine,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5L Sportback 2025款 quattro 45周年典藏版 40 TFSI 时尚型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5L Sportback 2025款 quattro 45周年典藏版 40 TFSI 豪华型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5L Sportback 2025款 quattro 45周年典藏版 45 TFSI 豪华型,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q3 Sportback 2026款 quattro 45周年典藏版 35 TFSI 进取型,价格区间,20-30万,IN_PRICE_RANGE
车型,奥迪Q3 Sportback 2026款 quattro 45周年典藏版 40 TFSI 时尚型,价格区间,20-30万,IN_PRICE_RANGE
车型,奥迪Q3 Sportback 2026款 quattro 45周年典藏版 45 TFSI quattro 时尚型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q3 Sportback 2025款 quattro 45周年典藏版 35 TFSI 进取型,价格区间,20-30万,IN_PRICE_RANGE
车型,奥迪Q3 Sportback 2025款 quattro 45周年典藏版 40 TFSI 时尚型 ,价格区间,20-30万,IN_PRICE_RANGE
车型,奥迪Q3 Sportback 2025款 quattro 45周年典藏版 40 TFSI RS 套件燃速型,价格区间,20-30万,IN_PRICE_RANGE
车型,奥迪Q3 Sportback 2025款 quattro 45周年典藏版 45 TFSI quattro 时尚型,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5 e-tron 2024款 50 e-tron quattro 光耀型 锦衣套装,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5 e-tron 2024款 50 e-tron quattro 光耀型 机甲套装,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5 e-tron 2023款 40 e-tron 闪耀型 锦衣套装,价格区间,20-30万,IN_PRICE_RANGE
车型,奥迪Q5 e-tron 2023款 40 e-tron 闪耀型 机甲套装,价格区间,20-30万,IN_PRICE_RANGE
车型,奥迪Q5 e-tron 2023款 40 e-tron 星耀型 锦衣套装,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5 e-tron 2023款 40 e-tron 星耀型 机甲套装,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5 e-tron 2023款 50 e-tron quattro 荣耀型 锦衣套装,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 e-tron 2023款 50 e-tron quattro 荣耀型 机甲套装,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 e-tron 2023款 40 e-tron 星耀型 黑武士版,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5 e-tron 2023款 40 e-tron 星耀型 白法师版,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5 e-tron 2023款 40 e-tron 星耀型 影武士版,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q5 e-tron 2023款 50 e-tron quattro 荣耀型 黑武士版,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 e-tron 2023款 50 e-tron quattro 荣耀型 白法师版,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q5 e-tron 2023款 50 e-tron quattro 荣耀型 影武士版,价格区间,40-50万,IN_PRICE_RANGE
车型,奥迪Q2L 2025款 35 TFSI 进取动感型,价格区间,10-20万,IN_PRICE_RANGE
车型,奥迪Q2L 2025款 35 TFSI 时尚动感型,价格区间,10-20万,IN_PRICE_RANGE
车型,奥迪Q2L 2024款 35 TFSI 进取致雅型,价格区间,10-20万,IN_PRICE_RANGE
车型,奥迪Q2L 2024款 35 TFSI 进取动感型,价格区间,10-20万,IN_PRICE_RANGE
车型,奥迪Q2L 2024款 35 TFSI 时尚致雅型,价格区间,10-20万,IN_PRICE_RANGE
车型,奥迪Q2L 2024款 35 TFSI 时尚动感型,价格区间,10-20万,IN_PRICE_RANGE
车型,奥迪Q2L 2024款 35 TFSI RS 套件燃速型,价格区间,10-20万,IN_PRICE_RANGE
车型,奥迪Q2L 2024款 35 TFSI 豪华致雅型,价格区间,20-30万,IN_PRICE_RANGE
车型,奥迪Q2L 2024款 35 TFSI 豪华动感型,价格区间,20-30万,IN_PRICE_RANGE
车型,奥迪e-tron 2021款 50 quattro 豪华型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪e-tron 2021款 50 quattro 臻选型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪e-tron 2021款 50 quattro 尊享型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪A5L 2026款 2.0T 运动版,价格区间,20-30万,IN_PRICE_RANGE
车型,奥迪A5L 2026款 2.0T 运动版 Plus,价格区间,20-30万,IN_PRICE_RANGE
车型,奥迪A5L 2026款 2.0T 乾崑智驾版,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪A5L 2026款 2.0T 运动版 quattro,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪R8 2022款 V10 Coupe Performance,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪R8 2021款 V10 Coupe performance  收藏家版,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪R8 2021款 V10 Coupe Performance,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪R8 2017款 V10 Coupe,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪R8 2017款 V10 Spyder,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪R8 2016款 V10 Coupe Performance,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪R8 2014款 4.2 FSI quattro,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪R8 2014款 Spyder 4.2 FSI quattro,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪R8 2014款 5.2 FSI quattro,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪R8 2014款 Spyder 5.2 FSI quattro,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪R8 2013款 5.2 FSI quattro 中国专享型,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪R8 2012款 5.2 FSI quattro 限量版,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪R8 2011款 Spyder 5.2 FSI quattro,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪R8 2010款 5.2 FSI quattro,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪R8 2007款 4.2 FSI quattro,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪SQ5 Sportback 2024款 3.0 TFSI quattro,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪SQ5 Sportback 2023款 改款 3.0 TFSI quattro,价格区间,50万以上,IN_PRICE_RANGE
车型,奥迪Q6L Sportback e-tron 2026款 超长续航版,价格区间,30-40万,IN_PRICE_RANGE
车型,奥迪Q6L Sportback e-tron 2026款 首发领航版,价格区间,40-50万,IN_PRICE_RANGE
车型,AION RT 2026款 520智享版,价格区间,0-10万,IN_PRICE_RANGE
车型,AION RT 2026款 520智豪版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION RT 2026款 650智豪版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION RT 2026款 650智尊版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION RT 2025款 520智享版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION RT 2025款 520智豪版  ,价格区间,10-20万,IN_PRICE_RANGE
车型,AION RT 2025款 650智享版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION RT 2025款 650智豪版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION RT 2025款 520激光雷达版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION RT 2025款 650激光雷达版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION V 2026款 霸王龙家庭版 520 智豪版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION V 2026款 霸王龙家庭版 520 智尊版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION V 2026款 霸王龙家庭版 650 智豪版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION V 2026款 霸王龙家庭版 650 智尊版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION V 2026款 霸王龙家庭版 650 畅行版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION i60 2026款 530 标准版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION i60 2026款 530 进阶版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION i60 2026款 650 标准版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION i60 2026款 650 进阶版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION i60 2026款 210 标准版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION i60 2026款 210 进阶版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION Y 2025款 Plus 430 智享版,价格区间,0-10万,IN_PRICE_RANGE
车型,AION Y 2025款 Plus 510 智享版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION Y 2025款 Plus 510 智豪版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION Y 2025款 Plus 510 乐享版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION Y 2025款 Plus 610 智享版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION Y 2024款 AION Y Younger,价格区间,10-20万,IN_PRICE_RANGE
车型,AION Y 2024款 AION Y Younger 星耀版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION Y 2023款 AION Y Younger,价格区间,10-20万,IN_PRICE_RANGE
车型,AION Y 2023款 AION Y Younger 星耀版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION Y 2023款 Plus 510 乐享版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION Y 2023款 Plus 510 智领版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION Y 2023款 Plus 510 智驾版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION Y 2023款 Plus 610 乐享版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION Y 2023款 Plus 610 智驾版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION LX 2022款 PLUS 80 智尊版,价格区间,20-30万,IN_PRICE_RANGE
车型,AION LX 2022款 PLUS 80D 旗舰版,价格区间,30-40万,IN_PRICE_RANGE
车型,AION LX 2022款 PLUS 80D Max版,价格区间,40-50万,IN_PRICE_RANGE
车型,AION LX 2022款 PLUS 千里版,价格区间,40-50万,IN_PRICE_RANGE
车型,AION UT super 2026款 标准版,价格区间,0-10万,IN_PRICE_RANGE
车型,AION UT super 2026款 永冲锋版,价格区间,0-10万,IN_PRICE_RANGE
车型,AION UT 2026款 永冲锋版,价格区间,0-10万,IN_PRICE_RANGE
车型,AION UT 2025款 330 星耀版,价格区间,0-10万,IN_PRICE_RANGE
车型,AION UT 2025款 330 星辉版,价格区间,0-10万,IN_PRICE_RANGE
车型,AION UT 2025款 420 智享版,价格区间,0-10万,IN_PRICE_RANGE
车型,AION UT 2025款 420 智豪版,价格区间,0-10万,IN_PRICE_RANGE
车型,AION UT 2025款 420 智尊版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION S 2026款 炫 530,价格区间,10-20万,IN_PRICE_RANGE
车型,AION S 2026款 炫 580,价格区间,10-20万,IN_PRICE_RANGE
车型,AION S 2026款 炫 畅行电池订阅版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION S 2026款 Plus 舒享版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION S 2026款 Plus 豪华版,价格区间,10-20万,IN_PRICE_RANGE
车型,AION S 2025款 MAX 70 星意版 磷酸铁锂,价格区间,10-20万,IN_PRICE_RANGE
车型,AION S 2024款 MAX 70 星耀版 磷酸铁锂,价格区间,10-20万,IN_PRICE_RANGE
车型,AION S 2024款 MAX 70 星辰版 磷酸铁锂,价格区间,10-20万,IN_PRICE_RANGE
车型,AION S 2024款 MAX 80 星耀版 三元锂,价格区间,10-20万,IN_PRICE_RANGE
车型,AION S 2024款 MAX 80 星耀版 磷酸铁锂,价格区间,10-20万,IN_PRICE_RANGE
车型,AION S 2024款 MAX 80 星辰版 三元锂,价格区间,10-20万,IN_PRICE_RANGE
车型,AION S 2024款 MAX 80 星辰版 磷酸铁锂,价格区间,10-20万,IN_PRICE_RANGE
车型,AION S 2024款 MAX 80 星瀚版 三元锂,价格区间,10-20万,IN_PRICE_RANGE
车型,AION S 2024款 MAX 80 星瀚版 磷酸铁锂,价格区间,10-20万,IN_PRICE_RANGE
车型,传祺GE3 2020款 530 乐享版,价格区间,10-20万,IN_PRICE_RANGE
车型,传祺GE3 2020款 530 互联网悦享版,价格区间,10-20万,IN_PRICE_RANGE
车型,传祺GE3 2020款 530 互联网尊享版,价格区间,10-20万,IN_PRICE_RANGE
车型,传祺GE3 2018款 乐享版,价格区间,20-30万,IN_PRICE_RANGE
车型,传祺GE3 2018款 530 乐享版,价格区间,20-30万,IN_PRICE_RANGE
车型,传祺GE3 2018款 530 智享版,价格区间,20-30万,IN_PRICE_RANGE
车型,传祺GE3 2018款 530 互联网悦享版,价格区间,20-30万,IN_PRICE_RANGE
车型,传祺GE3 2018款 530 互联网尊享版,价格区间,20-30万,IN_PRICE_RANGE
车型,传祺GE3 2017款 智享版,价格区间,20-30万,IN_PRICE_RANGE
车型,传祺GE3 2017款 尊享版,价格区间,20-30万,IN_PRICE_RANGE
车型,传祺GA3S PHEV 2017款 1.5L 精英版,价格区间,10-20万,IN_PRICE_RANGE
车型,传祺GA3S PHEV 2017款 1.5L 尊享版,价格区间,10-20万,IN_PRICE_RANGE
车型,问界M8 2025款 增程 Max 六座版,价格区间,30-40万,IN_PRICE_RANGE
